datetime,open,high,low,close,volume,ticker
2023-04-17 05:30:00+05:30,1106.9814803229494,1106.9814803229494,1072.333391852291,1080.73291015625,17929479,RELIANCE.NS
2023-04-17 05:30:00+05:30,2195.4442834208003,2210.072526327236,2139.4585368247213,2151.948486328125,4125850,LT.NS
2023-04-17 05:30:00+05:30,1660.7224292215378,1699.5107431121094,1660.7224292215378,1694.7420654296875,723262,GRASIM.NS
2023-04-17 05:30:00+05:30,703.5841598369552,713.0934095845382,703.5841598369552,710.6791381835938,1253589,JSWSTEEL.NS
2023-04-17 05:30:00+05:30,890.4950183745142,892.8794158229492,876.9672560837964,882.1740112304688,2604979,CIPLA.NS
2023-04-17 05:30:00+05:30,338.82445634896516,346.67199180859274,338.82445634896516,345.0766296386719,11466474,ITC.NS
2023-04-17 05:30:00+05:30,956.0605657625891,965.0782599603787,944.8472715498137,951.228271484375,1705675,DRREDDY.NS
2023-04-17 05:30:00+05:30,699.2521918355809,701.4464978769059,693.888332623453,695.5462646484375,1180651,TATACONSUM.NS
2023-04-17 05:30:00+05:30,3124.110493782542,3142.459210747571,3096.104557362235,3118.316162109375,539975,EICHERMOT.NS
2023-04-17 05:30:00+05:30,1146.6843436762329,1156.6351528002706,1087.0710673200379,1154.0213623046875,53171705,INFY.NS
2023-04-17 05:30:00+05:30,4373.556968517899,4411.639544591802,4304.135429335075,4350.44970703125,334963,APOLLOHOSP.NS
2023-04-17 05:30:00+05:30,3124.9515024640455,3134.1774646588715,3073.9641815396903,3104.046142578125,323709,DIVISLAB.NS
2023-04-17 05:30:00+05:30,895.1385965391224,895.1385965391224,871.5720810990891,879.525146484375,29957514,ICICIBANK.NS
2023-04-17 05:30:00+05:30,4168.405490637337,4292.1519836973985,4150.574493363619,4227.453125,631457,BRITANNIA.NS
2023-04-17 05:30:00+05:30,1114.3190126261004,1144.9130390888258,1113.3240849362555,1139.5404052734375,1053536,SBILIFE.NS
2023-04-17 05:30:00+05:30,184.18262264550444,187.81726614302877,184.10094022232897,187.53140258789062,6265943,COALINDIA.NS
2023-04-17 05:30:00+05:30,2200.353735858045,2235.66805507552,2190.8460345302638,2232.90625,656224,HEROMOTOCO.NS
2023-04-17 05:30:00+05:30,827.6085198214015,827.6085198214015,795.5146547856368,801.938232421875,32405148,HDFCBANK.NS
2023-04-17 05:30:00+05:30,139.91483041517904,141.49400457336392,139.09365471238203,141.36767578125,2905562,BPCL.NS
2023-04-17 05:30:00+05:30,4046.7474865742315,4046.7474865742315,3962.3109923042894,3993.570068359375,718984,BAJAJ-AUTO.NS
2023-04-17 05:30:00+05:30,537.3991172101511,537.3991172101511,524.3232187636593,528.3847045898438,3417617,HDFCLIFE.NS
2023-04-17 05:30:00+05:30,2882.337826906714,2909.2839781910698,2823.6168077969783,2887.303955078125,5505048,TCS.NS
2023-04-17 05:30:00+05:30,1868.187350413106,1902.2905943669482,1844.4698843848762,1876.1763916015625,2983032,ADANIENT.NS
2023-04-17 05:30:00+05:30,1160.1704550172667,1169.0020932779164,1155.7176987548178,1165.927001953125,491778,PIDILITIND.NS
2023-04-17 05:30:00+05:30,414.18104732677887,420.8495119300701,413.44555358697545,420.4082336425781,6920340,HINDALCO.NS
2023-04-17 05:30:00+05:30,943.6359357499688,946.3711123753311,913.5489928709843,939.0316772460938,4349422,TECHM.NS
2023-04-17 05:30:00+05:30,2435.313784384759,2440.9927127587616,2405.4046691845374,2415.295654296875,1566977,HINDUNILVR.NS
2023-04-17 05:30:00+05:30,98.33591403493315,98.82272549055163,97.36229112369618,98.7253646850586,8323162,BEL.NS
2023-04-17 05:30:00+05:30,2575.40039679409,2587.5344948174466,2557.86791168975,2580.947509765625,1044487,TITAN.NS
2023-04-17 05:30:00+05:30,2740.2303844680164,2760.2123361567474,2721.800516395488,2757.787353515625,754555,ASIANPAINT.NS
2023-04-17 05:30:00+05:30,8592.45673287896,8592.45673287896,8398.276919706554,8422.2099609375,489356,MARUTI.NS
2023-04-17 05:30:00+05:30,971.707086629254,981.8670253884834,967.4291989387583,970.9779052734375,1768817,SUNPHARMA.NS
2023-04-17 05:30:00+05:30,99.81348990294603,100.46283842369682,99.02500184237593,99.39605712890625,24642162,TATASTEEL.NS
2023-04-17 05:30:00+05:30,879.6695920665803,879.6695920665803,858.725077969757,862.2656860351562,22577380,AXISBANK.NS
2023-04-17 05:30:00+05:30,1187.995583483016,1187.995583483016,1172.8405360637141,1182.14794921875,1956198,M&M.NS
2023-04-17 05:30:00+05:30,7527.780604552519,7693.720708013313,7517.750255127473,7613.52880859375,488286,ULTRACEMCO.NS
2023-04-17 05:30:00+05:30,376.6317009910994,381.58646414349414,364.10023342205136,377.8678894042969,51771495,KOTAKBANK.NS
2023-04-17 05:30:00+05:30,154.49736143743178,159.34616631931414,154.2981038136661,157.1874542236328,21815047,POWERGRID.NS
2023-04-17 05:30:00+05:30,158.93332463261137,160.40876330582734,156.07464021738016,156.39739990234375,17401126,NTPC.NS
2023-04-17 05:30:00+05:30,168.3496439237396,169.28504960905408,164.63140061535125,169.00442504882812,13603290,WIPRO.NS
2023-04-17 05:30:00+05:30,590.6342718918517,590.6342718918517,580.9840405273137,587.03515625,6728570,BAJFINANCE.NS
2023-04-17 05:30:00+05:30,946.8529570473412,986.4864141570308,942.6068439330998,978.4823608398438,3887020,NESTLEIND.NS
2023-04-17 05:30:00+05:30,940.601348875845,940.601348875845,906.0531950664242,929.1892700195312,9509446,HCLTECH.NS
2023-04-17 05:30:00+05:30,1342.789816069446,1350.7267034091064,1328.3636099160674,1338.9461669921875,1073923,BAJAJFINSV.NS
2023-04-17 05:30:00+05:30,774.5644531711364,774.5644531711364,740.548385727987,745.75146484375,9083437,BHARTIARTL.NS
2023-04-17 05:30:00+05:30,136.7703362621047,137.93085602766575,135.8247159044894,137.67295837402344,9358885,ONGC.NS
2023-04-17 05:30:00+05:30,4319.685718906388,4327.396001314075,4030.357183318634,4175.6962890625,1763639,LTIM.NS
2023-04-17 05:30:00+05:30,499.36575137867646,515.4438153435202,499.36575137867646,514.498046875,32476990,SBIN.NS
2023-04-17 05:30:00+05:30,1083.3559357362597,1112.0196966807378,1081.008021127659,1099.9378662109375,5360050,INDUSINDBK.NS
2023-04-17 05:30:00+05:30,652.584141603029,656.2260259017413,647.662692571332,654.2574462890625,2731225,ADANIPORTS.NS
2023-04-18 05:30:00+05:30,4239.486773809031,4262.822932955365,4180.098011518255,4191.64453125,190132,BRITANNIA.NS
2023-04-18 05:30:00+05:30,98.72536315006741,101.11073627424862,98.53063411395568,100.2344741821289,19758227,BEL.NS
2023-04-18 05:30:00+05:30,971.2695179625774,978.3182707205641,960.8665192653633,976.9085083007812,1217390,SUNPHARMA.NS
2023-04-18 05:30:00+05:30,169.9866171046055,172.53558923160176,168.02225930327845,172.06788635253906,8024898,WIPRO.NS
2023-04-18 05:30:00+05:30,141.36767479613155,142.3572803139496,140.146436507897,140.98866271972656,5806422,BPCL.NS
2023-04-18 05:30:00+05:30,1105.4652034691426,1124.5418153874155,1102.5793022545931,1121.998291015625,4455007,INDUSINDBK.NS
2023-04-18 05:30:00+05:30,886.0144835702572,886.0144835702572,872.4990555408676,875.1826171875,26699379,ICICIBANK.NS
2023-04-18 05:30:00+05:30,880.7627961517574,900.7137766170734,872.9770476774877,899.4972534179688,1949777,CIPLA.NS
2023-04-18 05:30:00+05:30,1182.1966966537918,1186.9722883074007,1172.0607737292878,1174.107421875,2075066,M&M.NS
2023-04-18 05:30:00+05:30,657.5056531317927,660.8522628219606,640.8219273132657,648.2041015625,2964854,ADANIPORTS.NS
2023-04-18 05:30:00+05:30,953.012192738402,964.1078097515601,949.8951586856938,963.010009765625,1797050,DRREDDY.NS
2023-04-18 05:30:00+05:30,344.9472909393255,346.67201058548744,342.3601704736565,343.6537170410156,9860308,ITC.NS
2023-04-18 05:30:00+05:30,2762.5398465093945,2772.6762251984333,2745.177067902219,2768.94189453125,717724,ASIANPAINT.NS
2023-04-18 05:30:00+05:30,2423.0088965935415,2423.0088965935415,2394.614261086586,2405.072998046875,1474786,HINDUNILVR.NS
2023-04-18 05:30:00+05:30,1085.0925121063174,1085.0925121063174,1061.8111761257844,1068.3619384765625,10405576,RELIANCE.NS
2023-04-18 05:30:00+05:30,8439.977576783887,8494.20191261999,8437.113234791217,8478.5224609375,276111,MARUTI.NS
2023-04-18 05:30:00+05:30,515.7749184018437,518.7541127868462,511.1879634663453,516.247802734375,22283456,SBIN.NS
2023-04-18 05:30:00+05:30,421.6830556190037,424.62503042564794,419.6236672688897,423.20306396484375,4866068,HINDALCO.NS
2023-04-18 05:30:00+05:30,2578.4217758687587,2582.978108727527,2535.8781876561857,2553.3115234375,674756,TITAN.NS
2023-04-18 05:30:00+05:30,2237.4339398678294,2241.0559216709116,2195.826468118568,2209.13720703125,397381,HEROMOTOCO.NS
2023-04-18 05:30:00+05:30,2901.51255887594,2903.260066434997,2860.725332786317,2879.256591796875,2617302,TCS.NS
2023-04-18 05:30:00+05:30,4204.850622827179,4206.922667020031,4082.0160029929784,4162.203125,771432,LTIM.NS
2023-04-18 05:30:00+05:30,3117.9782891227874,3165.6367648672704,3105.617235949551,3151.68212890625,577513,EICHERMOT.NS
2023-04-18 05:30:00+05:30,976.3363090061407,1000.5030493280749,976.3363090061407,998.630126953125,2797200,NESTLEIND.NS
2023-04-18 05:30:00+05:30,588.369388181281,590.2403776407479,578.0544844545665,582.5250854492188,6408890,BAJFINANCE.NS
2023-04-18 05:30:00+05:30,751.0035553430405,751.0035553430405,738.7813286351388,745.849609375,4051481,BHARTIARTL.NS
2023-04-18 05:30:00+05:30,1700.936441576854,1706.5407884311835,1670.0630685189992,1676.355712890625,332721,GRASIM.NS
2023-04-18 05:30:00+05:30,2157.7804439468964,2167.5001756763872,2126.677302412527,2154.475830078125,2848601,LT.NS
2023-04-18 05:30:00+05:30,137.67297689985242,138.01684485672092,137.02823923759792,137.6300048828125,8008560,ONGC.NS
2023-04-18 05:30:00+05:30,1139.5404435377916,1147.4501918083372,1134.3170729907124,1139.739501953125,521013,SBILIFE.NS
2023-04-18 05:30:00+05:30,187.53137789048705,189.81833588235764,187.24550191001006,189.6549835205078,8004952,COALINDIA.NS
2023-04-18 05:30:00+05:30,803.550177070361,807.0386434079419,797.00630713609,798.5460205078125,29637226,HDFCBANK.NS
2023-04-18 05:30:00+05:30,709.5459406065396,714.4237423244693,702.0075744468108,708.8561401367188,837349,JSWSTEEL.NS
2023-04-18 05:30:00+05:30,157.35349322843985,157.75202194959832,152.53790518997843,152.9696502685547,13482833,POWERGRID.NS
2023-04-18 05:30:00+05:30,935.7423208289989,950.7651730296177,931.8639250524116,948.4916381835938,3686404,HCLTECH.NS
2023-04-18 05:30:00+05:30,698.4719968410448,702.0804230774776,689.2071492329833,689.5484619140625,1323608,TATACONSUM.NS
2023-04-18 05:30:00+05:30,1168.5347209118866,1199.0396273104284,1157.2183846672663,1196.8255615234375,751270,PIDILITIND.NS
2023-04-18 05:30:00+05:30,7649.469471701184,7649.469471701184,7443.949595163642,7468.828125,437232,ULTRACEMCO.NS
2023-04-18 05:30:00+05:30,379.02431684497134,379.7520895733586,376.023535951769,376.5020751953125,14863605,KOTAKBANK.NS
2023-04-18 05:30:00+05:30,943.4536430798674,946.1431889328707,921.7545304853116,934.7009887695312,2735592,TECHM.NS
2023-04-18 05:30:00+05:30,863.063563291869,869.696017129858,854.8353612949408,861.06884765625,17238709,AXISBANK.NS
2023-04-18 05:30:00+05:30,99.44244412865969,100.09179271152443,99.11777337587313,99.8134994506836,25476339,TATASTEEL.NS
2023-04-18 05:30:00+05:30,531.9508027734247,534.9225949676896,524.5213222877624,527.2949829101562,2514020,HDFCLIFE.NS
2023-04-18 05:30:00+05:30,4343.805270464253,4347.871486402299,4258.416672750393,4302.796875,409038,APOLLOHOSP.NS
2023-04-18 05:30:00+05:30,3115.185989526423,3221.822616352089,3094.624239566786,3209.99609375,823827,DIVISLAB.NS
2023-04-18 05:30:00+05:30,1164.7059031013866,1164.7059031013866,1149.2523287192262,1154.984375,12430884,INFY.NS
2023-04-18 05:30:00+05:30,1889.4082451591646,1900.1435192793872,1827.4931758146254,1848.4144287109375,2542401,ADANIENT.NS
2023-04-18 05:30:00+05:30,156.76625365973206,157.45786948470146,155.8440992264395,156.8584747314453,16199789,NTPC.NS
