Date,sp500_close,sp500_high,sp500_low,sp500_open,sp500_volume,usdinr_close,usdinr_high,usdinr_low,usdinr_open,usdinr_volume,gold_close,gold_high,gold_low,gold_open,gold_volume,crude_close,crude_high,crude_low,crude_open,crude_volume,us_vix_close,us_vix_high,us_vix_low,us_vix_open,us_vix_volume,bank_close,bank_high,bank_low,bank_open,bank_volume
2021-04-15 05:30:00+05:30,4170.419921875,4173.490234375,4139.759765625,4139.759765625,4033420000.0,75.0261001586914,75.36299896240234,74.74400329589844,75.05400085449219,0.0,1765.4000244140625,1767.9000244140625,1740.0999755859375,1740.0999755859375,368.0,63.459999084472656,63.56999969482422,62.529998779296875,62.83000183105469,243370.0,16.56999969482422,16.920000076293945,15.9399995803833,16.780000686645508,0.0,32112.4765625,32186.6768723987,31406.035550392407,31928.728697077408,0.0
2021-04-16 05:30:00+05:30,4185.47021484375,4191.31005859375,4170.75,4174.14013671875,4163820000.0,74.72740173339844,74.83650207519531,74.29769897460938,74.72740173339844,0.0,1779.0,1779.5,1770.0999755859375,1770.4000244140625,625.0,63.130001068115234,63.880001068115234,62.83000183105469,63.31999969482422,87795.0,16.25,16.8799991607666,16.049999237060547,16.649999618530273,0.0,31977.078125,32324.775261852352,31911.530057559827,32161.07598970617,0.0
2021-04-19 05:30:00+05:30,4163.259765625,4180.81005859375,4150.47021484375,4179.7998046875,3810290000.0,74.56320190429688,75.04540252685547,74.53299713134766,74.54129791259766,0.0,1769.4000244140625,1788.5,1769.4000244140625,1782.0999755859375,144.0,63.380001068115234,63.630001068115234,62.630001068115234,62.97999954223633,74384.0,17.290000915527344,18.610000610351562,16.780000686645508,17.040000915527344,0.0,31208.037109375,31303.936383671917,30405.29645378291,30993.088439638188,0.0
2021-04-20 05:30:00+05:30,4134.93994140625,4159.18017578125,4118.3798828125,4159.18017578125,4342650000.0,74.8781967163086,75.72480010986328,74.50199890136719,74.8781967163086,0.0,1777.300048828125,1777.300048828125,1765.5,1769.300048828125,1464.0,62.439998626708984,64.25,61.5,63.470001220703125,476046.0,18.68000030517578,19.700000762939453,17.239999771118164,17.360000610351562,0.0,31112.337890625,31731.281874294797,30890.641246584524,31568.582591954004,0.0
2021-04-21 05:30:00+05:30,4173.419921875,4175.02001953125,4126.35009765625,4128.419921875,3887250000.0,75.44920349121094,75.69000244140625,75.283203125,75.44920349121094,0.0,1792.300048828125,1794.0999755859375,1777.699951171875,1783.0,250.0,61.349998474121094,62.560001373291016,60.86000061035156,62.38999938964844,431486.0,17.5,19.290000915527344,16.90999984741211,18.479999542236328,0.0,,,,,
2021-04-22 05:30:00+05:30,4134.97998046875,4179.56982421875,4123.68994140625,4170.4599609375,4245140000.0,75.42949676513672,75.61499786376953,74.84100341796875,75.42949676513672,0.0,1781.199951171875,1794.199951171875,1779.5,1794.199951171875,159.0,61.43000030517578,61.869998931884766,60.61000061035156,61.11000061035156,344700.0,18.709999084472656,19.899999618530273,16.989999771118164,17.280000686645508,0.0,31782.23046875,31834.130256575267,30554.89511448967,30763.14269575942,368400.0
2021-04-23 05:30:00+05:30,4180.169921875,4194.169921875,4138.77978515625,4138.77978515625,3569880000.0,75.0916976928711,75.30500030517578,74.7385025024414,75.0916976928711,0.0,1777.0,1794.5,1772.0,1786.0999755859375,332.0,62.13999938964844,62.43000030517578,61.25,61.650001525878906,345407.0,17.329999923706055,18.780000686645508,16.799999237060547,18.559999465942383,0.0,31721.931640625,32148.0262916372,31376.785266386825,31490.23316497043,0.0
2021-04-26 05:30:00+05:30,4187.6201171875,4194.18994140625,4182.35986328125,4185.02978515625,3748320000.0,74.86810302734375,75.25199890136719,74.66400146484375,74.86820220947266,0.0,1779.199951171875,1779.699951171875,1770.800048828125,1778.0,549.0,61.90999984741211,62.310001373291016,60.65999984741211,62.060001373291016,366865.0,17.639999389648438,18.170000076293945,16.8700008392334,17.940000534057617,0.0,32274.775390625,32603.320401391782,32144.427295762027,32316.27490844289,0.0
2021-04-27 05:30:00+05:30,4186.72021484375,4193.35009765625,4176.22021484375,4188.25,3710700000.0,74.81490325927734,74.83499908447266,74.510498046875,74.79789733886719,0.0,1778.0,1782.0,1777.699951171875,1780.0,117.0,62.939998626708984,63.29999923706055,61.90999984741211,61.970001220703125,361536.0,17.559999465942383,18.15999984741211,16.969999313354492,17.6200008392334,0.0,32734.96875,32806.71986832701,32152.575135311457,32228.574251089572,0.0
2021-04-28 05:30:00+05:30,4183.18017578125,4201.52978515625,4181.77978515625,4185.14013671875,3787360000.0,74.57499694824219,74.94599914550781,74.28199768066406,74.57499694824219,0.0,1773.199951171875,1774.0,1764.5999755859375,1768.199951171875,756.0,63.86000061035156,64.52999877929688,62.66999816894531,63.040000915527344,387683.0,17.280000686645508,17.84000015258789,16.670000076293945,17.469999313354492,0.0,33722.41015625,33777.30795783894,32839.9203786086,32865.119305465734,0.0
2021-04-29 05:30:00+05:30,4211.47021484375,4218.77978515625,4176.81005859375,4206.14013671875,4298680000.0,74.31179809570312,74.59700012207031,73.95829772949219,74.31179809570312,0.0,1768.0999755859375,1789.0,1758.5999755859375,1781.0,196.0,65.01000213623047,65.47000122070312,63.650001525878906,63.70000076293945,384489.0,17.610000610351562,18.8700008392334,16.770000457763672,16.8799991607666,0.0,33714.109375,34286.602741865514,33304.215686690324,33901.20876969244,0.0
2021-04-30 05:30:00+05:30,4181.169921875,4198.10009765625,4174.85009765625,4198.10009765625,4300880000.0,74.10579681396484,74.29499816894531,73.82540130615234,74.10579681396484,0.0,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18.0,63.58000183105469,64.94999694824219,63.08000183105469,64.87999725341797,400515.0,18.610000610351562,19.25,17.639999389648438,17.670000076293945,0.0,32781.41796875,33454.85932323468,32663.018960756475,33112.0117644154,0.0
2021-05-03 05:30:00+05:30,4192.66015625,4209.39013671875,4188.02978515625,4191.97998046875,4070220000.0,74.09480285644531,74.49400329589844,73.74720001220703,74.09490203857422,0.0,1791.4000244140625,1793.0,1788.5,1788.5,18.0,64.48999786376953,64.68000030517578,62.90999984741211,63.63999938964844,285969.0,18.309999465942383,19.1200008392334,17.799999237060547,18.649999618530273,0.0,32465.373046875,32566.221485305992,31906.180320871754,32368.174956685074,351000.0
2021-05-04 05:30:00+05:30,4164.66015625,4179.0400390625,4128.58984375,4179.0400390625,4452460000.0,73.8375015258789,74.47699737548828,73.7385025024414,73.8375015258789,0.0,1775.800048828125,1788.5,1774.800048828125,1788.199951171875,182.0,65.69000244140625,66.19000244140625,64.29000091552734,64.52999877929688,370208.0,19.479999542236328,21.850000381469727,18.110000610351562,18.15999984741211,0.0,32269.974609375,33011.167168066604,32191.026308060274,32610.02143903958,786800.0
2021-05-05 05:30:00+05:30,4167.58984375,4187.72021484375,4160.93994140625,4177.06005859375,4230920000.0,73.77890014648438,74.0145034790039,73.68830108642578,73.77890014648438,0.0,1784.0999755859375,1784.0999755859375,1779.199951171875,1781.5,57.0,65.62999725341797,66.76000213623047,64.91999816894531,66.44999694824219,460066.0,19.149999618530273,19.579999923706055,17.889999389648438,18.84000015258789,0.0,32783.31640625,32861.76470895507,32068.17631947819,32576.719209321273,0.0
2021-05-06 05:30:00+05:30,4201.6201171875,4202.7001953125,4147.330078125,4169.14013671875,4511000000.0,73.79940032958984,74.19100189208984,73.57209777832031,73.79949951171875,0.0,1815.5,1815.5,1787.5999755859375,1788.9000244140625,13.0,64.70999908447266,65.9800033569336,64.5,65.2699966430664,389214.0,18.389999389648438,20.600000381469727,18.209999084472656,18.40999984741211,0.0,32827.41796875,32955.96725093991,32563.6202637413,32900.36633682246,0.0
2021-05-07 05:30:00+05:30,4232.60009765625,4238.0400390625,4201.64013671875,4210.33984375,4016080000.0,73.61519622802734,73.8949966430664,73.16619873046875,73.61519622802734,0.0,1831.0999755859375,1842.9000244140625,1831.0999755859375,1842.9000244140625,2.0,64.9000015258789,65.23999786376953,63.900001525878906,64.9000015258789,431417.0,16.690000534057617,18.56999969482422,16.68000030517578,18.450000762939453,0.0,32904.1171875,33258.761499003405,32770.97029905518,33041.26402940863,0.0
2021-05-10 05:30:00+05:30,4188.43017578125,4236.39013671875,4188.1298828125,4228.2900390625,4560700000.0,73.29029846191406,73.470703125,73.21700286865234,73.29039764404297,0.0,1837.5,1845.5999755859375,1835.4000244140625,1835.5999755859375,13.0,64.91999816894531,65.75,63.95000076293945,65.56999969482422,448337.0,19.65999984741211,19.75,17.06999969482422,17.34000015258789,0.0,33142.01171875,33297.213032777916,33027.76305186466,33174.91367858231,0.0
2021-05-11 05:30:00+05:30,4152.10009765625,4162.0400390625,4111.52978515625,4150.33984375,4870710000.0,73.5,73.77639770507812,73.25450134277344,73.5000991821289,0.0,1835.9000244140625,1838.0999755859375,1831.5999755859375,1837.199951171875,420.0,65.27999877929688,65.5,63.68000030517578,64.9000015258789,514949.0,21.84000015258789,23.729999542236328,20.709999084472656,21.170000076293945,0.0,32871.81640625,33153.91468354223,32611.319439897234,32640.569099266977,0.0
2021-05-12 05:30:00+05:30,4063.0400390625,4134.72998046875,4056.8798828125,4130.5498046875,4733070000.0,73.3750991821289,73.74299621582031,73.36799621582031,73.3750991821289,0.0,1822.5999755859375,1825.199951171875,1821.699951171875,1825.199951171875,3.0,66.08000183105469,66.62999725341797,64.97000122070312,65.45999908447266,508519.0,27.59000015258789,28.3799991607666,21.65999984741211,22.420000076293945,0.0,32451.923828125,32747.31883439327,32351.924989685554,32717.270355303604,0.0
2021-05-13 05:30:00+05:30,4112.5,4131.580078125,4074.989990234375,4074.989990234375,4779540000.0,73.68160247802734,73.68289947509766,73.45189666748047,73.68160247802734,0.0,1823.800048828125,1826.800048828125,1814.0999755859375,1814.699951171875,100.0,63.81999969482422,65.80999755859375,63.09000015258789,65.75,547691.0,23.1299991607666,28.93000030517578,22.229999542236328,26.030000686645508,0.0,,,,,
2021-05-14 05:30:00+05:30,4173.85009765625,4183.1298828125,4129.580078125,4129.580078125,4008880000.0,73.44490051269531,73.84529876708984,73.18499755859375,73.44490051269531,0.0,1837.9000244140625,1842.9000244140625,1824.5,1824.5,41.0,65.37000274658203,65.62000274658203,63.33000183105469,63.83000183105469,383749.0,18.809999465942383,22.100000381469727,18.65999984741211,21.770000457763672,0.0,32169.177734375,32622.27208948349,32115.127579912587,32494.773568008226,0.0
2021-05-17 05:30:00+05:30,4163.2900390625,4171.919921875,4142.68994140625,4169.919921875,4125050000.0,73.27890014648438,73.72329711914062,73.14119720458984,73.27899932861328,0.0,1867.5,1867.5,1847.199951171875,1849.9000244140625,13.0,66.2699966430664,66.43000030517578,64.83000183105469,65.5,268476.0,19.719999313354492,21.579999923706055,19.670000076293945,19.889999389648438,0.0,33458.859375,33506.507256221215,32318.321909280054,32437.470908866064,0.0
2021-05-18 05:30:00+05:30,4127.830078125,4169.14990234375,4125.990234375,4165.93994140625,4398150000.0,73.26969909667969,73.61949920654297,72.95140075683594,73.26969909667969,0.0,1867.800048828125,1870.5,1867.800048828125,1870.5,3.0,65.48999786376953,67.01000213623047,64.11000061035156,66.33000183105469,167348.0,21.34000015258789,21.450000762939453,18.809999465942383,18.889999389648438,0.0,33922.00390625,34142.45446729076,33730.05691994725,33892.707371984536,0.0
2021-05-19 05:30:00+05:30,4115.68017578125,4116.93017578125,4061.409912109375,4098.4501953125,4247450000.0,73.1281967163086,73.45600128173828,72.92630004882812,73.1261978149414,0.0,1881.300048828125,1884.9000244140625,1863.5999755859375,1866.4000244140625,348.0,63.36000061035156,65.3499984741211,61.95000076293945,65.27999877929688,101902.0,22.18000030517578,25.959999084472656,21.8799991607666,22.459999084472656,0.0,33684.80859375,33958.90697767527,33607.86026732925,33716.7105675496,0.0
2021-05-20 05:30:00+05:30,4159.1201171875,4172.7998046875,4121.97021484375,4121.97021484375,3978880000.0,73.222900390625,73.22329711914062,73.03119659423828,73.2229995727539,0.0,1881.800048828125,1885.0,1864.800048828125,1865.5,85.0,62.04999923706055,63.959999084472656,61.88999938964844,63.38999938964844,524168.0,20.670000076293945,23.5,20.190000534057617,22.329999923706055,0.0,33334.1640625,33833.306709309705,33273.56320304714,33692.15990929231,0.0
2021-05-21 05:30:00+05:30,4155.85986328125,4188.72021484375,4151.72021484375,4168.60986328125,3995250000.0,73.02189636230469,73.33899688720703,72.75299835205078,73.02189636230469,0.0,1876.699951171875,1876.699951171875,1872.0999755859375,1872.0999755859375,5.0,63.58000183105469,64.06999969482422,61.560001373291016,61.88999938964844,530831.0,20.149999618530273,20.889999389648438,19.530000686645508,20.420000076293945,0.0,34606.49609375,34694.04585712463,33559.35983051722,33559.41061117683,0.0
2021-05-24 05:30:00+05:30,4197.0498046875,4209.52001953125,4170.16015625,4170.16015625,3684800000.0,72.90979766845703,72.97579956054688,72.81800079345703,72.90979766845703,0.0,1884.5999755859375,1884.5999755859375,1882.0999755859375,1882.0999755859375,39.0,66.05000305175781,66.13999938964844,63.630001068115234,63.869998931884766,466647.0,18.399999618530273,20.510000228881836,18.3799991607666,20.5,0.0,34943.1953125,35215.69214444862,34527.89935948564,34868.895395061714,0.0
2021-05-25 05:30:00+05:30,4188.1298828125,4213.419921875,4182.52001953125,4205.93994140625,4182250000.0,72.83660125732422,73.19499969482422,72.74299621582031,72.83660125732422,0.0,1898.0999755859375,1898.0999755859375,1882.5,1882.5,56.0,66.06999969482422,66.51000213623047,65.41000366210938,66.0199966430664,497394.0,18.84000015258789,19.290000915527344,16.8700008392334,18.350000381469727,0.0,34661.59765625,35125.44383453163,34409.99901424842,35094.59263014522,0.0
2021-05-26 05:30:00+05:30,4195.990234375,4202.60986328125,4184.10986328125,4191.58984375,4420890000.0,72.80490112304688,72.80840301513672,72.62680053710938,72.80490112304688,0.0,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526.0,66.20999908447266,66.43000030517578,65.25,66.04000091552734,376207.0,17.360000610351562,18.920000076293945,17.350000381469727,18.3700008392334,0.0,34683.796875,34897.54439545662,34462.10022800593,34756.74524752426,0.0
2021-05-27 05:30:00+05:30,4200.8798828125,4213.3798828125,4197.77978515625,4201.93994140625,6406310000.0,72.67250061035156,73.15599822998047,72.42729949951172,72.67250061035156,0.0,1895.699951171875,1903.9000244140625,1888.199951171875,1896.800048828125,35794.0,66.8499984741211,66.91999816894531,65.47000122070312,66.16000366210938,337542.0,16.739999771118164,18.170000076293945,16.520000457763672,18.030000686645508,0.0,35094.64453125,35220.39307560493,34529.29951309363,34663.79795616114,0.0
2021-05-28 05:30:00+05:30,4204.10986328125,4218.35986328125,4203.56982421875,4210.77001953125,4649250000.0,72.68299865722656,72.93730163574219,72.33580017089844,72.68360137939453,0.0,1902.5,1905.4000244140625,1881.9000244140625,1897.5,2415.0,66.31999969482422,67.5199966430664,66.16999816894531,66.94999694824219,390461.0,16.760000228881836,16.860000610351562,15.899999618530273,16.799999237060547,0.0,35141.0390625,35436.23483580858,34976.79097955708,35345.2358979224,0.0
2021-05-31 05:30:00+05:30,,,,,,72.39350128173828,72.74800109863281,72.34449768066406,72.39360046386719,0.0,,,,,,,,,,,,,,,,35526.234375,35583.886046812884,34929.69445274396,35097.040158559794,0.0
2021-06-01 05:30:00+05:30,4202.0400390625,4234.1201171875,4197.58984375,4216.52001953125,5074670000.0,72.48719787597656,72.94940185546875,72.45800018310547,72.48719787597656,0.0,1902.9000244140625,1916.199951171875,1892.800048828125,1905.0999755859375,640.0,67.72000122070312,68.87000274658203,66.41000366210938,66.68000030517578,570985.0,17.899999618530273,18.530000686645508,15.680000305175781,17.239999771118164,0.0,35336.7890625,35713.48390893011,35240.79017676488,35639.336332065526,0.0
2021-06-02 05:30:00+05:30,4208.1201171875,4217.3701171875,4198.27001953125,4206.81982421875,5833670000.0,72.8550033569336,73.43499755859375,72.497802734375,72.8550033569336,0.0,1907.5,1908.800048828125,1896.0,1899.199951171875,1267.0,68.83000183105469,69.0,67.77999877929688,67.98999786376953,332995.0,17.479999542236328,18.309999465942383,16.739999771118164,17.860000610351562,0.0,35373.33984375,35415.440918085216,35069.89414347326,35271.19259065426,0.0
2021-06-03 05:30:00+05:30,4192.85009765625,4204.39013671875,4167.93017578125,4191.43017578125,5587970000.0,72.96510314941406,73.15599822998047,72.84339904785156,72.96219635009766,0.0,1871.199951171875,1908.800048828125,1865.0,1908.800048828125,1021.0,68.80999755859375,69.4000015258789,68.19000244140625,68.76000213623047,351367.0,18.040000915527344,19.270000457763672,17.450000762939453,17.729999542236328,0.0,35648.5859375,35723.2842886199,35412.588678635795,35536.03646352532,0.0
2021-06-04 05:30:00+05:30,4229.89013671875,4233.4501953125,4206.0498046875,4206.0498046875,4139790000.0,73.04419708251953,73.1135025024414,72.78050231933594,73.04419708251953,0.0,1889.800048828125,1895.5,1854.0,1869.300048828125,367.0,69.62000274658203,69.76000213623047,68.33000183105469,68.91000366210938,326250.0,16.420000076293945,18.420000076293945,16.18000030517578,18.09000015258789,0.0,35291.23828125,35810.48224657488,35175.73962358024,35657.4371502714,0.0
2021-06-07 05:30:00+05:30,4226.52001953125,4232.33984375,4215.66015625,4229.33984375,4476920000.0,72.90969848632812,72.91600036621094,72.74109649658203,72.90979766845703,0.0,1896.800048828125,1899.699951171875,1883.199951171875,1890.5,87.0,69.2300033569336,70.0,68.93000030517578,69.5199966430664,365621.0,16.420000076293945,17.350000381469727,15.779999732971191,17.34000015258789,0.0,35443.23828125,35545.440223548656,35338.141841197044,35460.39042651194,0.0
2021-06-08 05:30:00+05:30,4227.259765625,4236.740234375,4208.41015625,4233.81005859375,4659620000.0,72.80940246582031,72.97869873046875,72.74400329589844,72.80940246582031,0.0,1892.199951171875,1902.9000244140625,1890.0,1896.5,930.0,70.05000305175781,70.2699966430664,68.47000122070312,69.29000091552734,441302.0,17.06999969482422,17.75,15.149999618530273,16.579999923706055,0.0,35084.89453125,35449.08953296525,34962.24360768205,35433.39049599529,0.0
2021-06-09 05:30:00+05:30,4219.5498046875,4237.08984375,4218.740234375,4232.990234375,4713260000.0,72.97530364990234,73.01349639892578,72.87000274658203,72.97530364990234,0.0,1893.199951171875,1897.699951171875,1889.199951171875,1894.9000244140625,148.0,69.95999908447266,70.62000274658203,69.45999908447266,70.01000213623047,410820.0,17.889999389648438,17.959999084472656,15.550000190734863,17.18000030517578,0.0,34800.09375,35402.03594178573,34640.7948283768,35113.84008738201,0.0
2021-06-10 05:30:00+05:30,4239.18017578125,4249.740234375,4220.33984375,4228.56005859375,4408210000.0,72.98529815673828,73.2385025024414,72.93900299072266,72.98529815673828,0.0,1894.199951171875,1899.800048828125,1871.5,1887.699951171875,186.0,70.29000091552734,70.6500015258789,68.68000030517578,69.76000213623047,492464.0,16.100000381469727,18.290000915527344,16.010000228881836,18.18000030517578,0.0,35130.7890625,35165.237879055865,34733.99291389346,34903.194063449395,0.0
2021-06-11 05:30:00+05:30,4247.43994140625,4248.3798828125,4232.25,4242.89990234375,3815010000.0,73.01229858398438,73.31839752197266,72.8949966430664,73.01229858398438,0.0,1877.4000244140625,1902.300048828125,1875.199951171875,1900.9000244140625,349.0,70.91000366210938,71.23999786376953,69.68000030517578,70.0999984741211,563575.0,15.649999618530273,16.200000762939453,15.149999618530273,16.18000030517578,0.0,35046.9921875,35343.59031195923,34890.896340647436,35324.238973771804,0.0
2021-06-14 05:30:00+05:30,4255.14990234375,4255.58984375,4234.06982421875,4248.31005859375,4151200000.0,73.23159790039062,73.29399871826172,73.10050201416016,73.23169708251953,0.0,1864.0,1866.5999755859375,1846.5,1866.199951171875,41.0,70.87999725341797,71.77999877929688,70.6500015258789,70.6500015258789,319639.0,16.389999389648438,17.040000915527344,15.039999961853027,16.040000915527344,0.0,34950.1953125,34994.741669707255,34373.95201056962,34936.14469456993,0.0
2021-06-15 05:30:00+05:30,4246.58984375,4257.16015625,4238.35009765625,4255.27978515625,4048940000.0,73.18080139160156,73.37629699707031,73.15959930419922,73.185302734375,0.0,1854.5,1867.199951171875,1854.4000244140625,1866.4000244140625,78.0,72.12000274658203,72.48999786376953,70.80999755859375,71.16000366210938,336035.0,17.020000457763672,17.350000381469727,16.139999389648438,16.270000457763672,0.0,35247.33984375,35316.98747079424,34917.49211952847,35037.643065140015,0.0
2021-06-16 05:30:00+05:30,4223.7001953125,4251.89013671875,4202.4501953125,4248.8701171875,4538350000.0,73.3447036743164,73.38700103759766,73.26000213623047,73.34390258789062,0.0,1859.5,1860.0999755859375,1809.199951171875,1859.4000244140625,117.0,72.1500015258789,72.98999786376953,71.61000061035156,72.44999694824219,426775.0,18.149999618530273,19.110000610351562,16.420000076293945,16.989999771118164,0.0,35003.09375,35379.58938034768,34915.79398196132,35195.84151294692,0.0
2021-06-17 05:30:00+05:30,4221.85986328125,4232.2900390625,4196.0498046875,4220.3701171875,5312680000.0,73.8240966796875,74.2385025024414,73.26799774169922,73.8240966796875,0.0,1773.800048828125,1823.300048828125,1769.5999755859375,1811.800048828125,1135.0,71.04000091552734,72.30000305175781,69.7699966430664,71.6500015258789,373780.0,17.75,19.219999313354492,16.709999084472656,18.489999771118164,0.0,34604.99609375,34881.9928731768,34457.7009313145,34619.39827004945,0.0
2021-06-18 05:30:00+05:30,4166.4501953125,4204.77978515625,4164.39990234375,4204.77978515625,6817010000.0,74.25389862060547,74.52230072021484,73.80699920654297,74.25389862060547,0.0,1767.9000244140625,1792.4000244140625,1767.9000244140625,1775.699951171875,354.0,71.63999938964844,72.16999816894531,70.16000366210938,71.0999984741211,139584.0,20.700000762939453,21.040000915527344,16.920000076293945,16.959999084472656,0.0,34557.59765625,34786.99342296385,33908.554431615696,34734.74403128786,0.0
